0|1
1|1,01005016708417
2|1,02020134002676
3|1,03045453395352
4|1,04081077419239
5|1,05127109637602
6|1,06183654654536
7|1,07250818125422
8|1,08328706767496
9|1,09417428370521
10|1,10517091807565
11|1,11627807045887
12|1,12749685157938
13|1,13882838332462
14|1,15027379885723
15|1,16183424272828
16|1,17351087099181
17|1,18530485132037
18|1,19721736312181
19|1,20924959765725
20|1,22140275816017
21|1,23367805995674
22|1,24607673058738
23|1,25860000992948
24|1,2712491503214
25|1,28402541668774
26|1,29693008666577
27|1,30996445073325
28|1,32312981233744
29|1,33642748802547
30|1,349858807576
31|1,36342511413218
32|1,37712776433596
33|1,39096812846378
34|1,40494759056359
35|1,41906754859326
36|1,43332941456034
37|1,44773461466332
38|1,46228458943422
39|1,47698079388264
40|1,49182469764127
41|1,50681778511285
42|1,52196155561863
43|1,53725752354828
44|1,55270721851134
45|1,56831218549017
46|1,58407398499448
47|1,59999419321736
48|1,61607440219289
49|1,63231621995538
50|1,64872127070013
51|1,66529119494589
52|1,68202764969889
53|1,69893230861855
54|1,71600686218486
55|1,7332530178674
56|1,7506725002961
57|1,76826705143374
58|1,78603843075007
59|1,80398841539786
60|1,82211880039051
61|1,84043139878164
62|1,85892804184634
63|1,87761057926434
64|1,89648087930495
65|1,9155408290139
66|1,93479233440203
67|1,95423732063594
68|1,97387773223045
69|1,99371553324308
70|2,01375270747048
71|2,03399125864675
72|2,05443321064389
73|2,07508060767412
74|2,09593551449436
75|2,11700001661267
76|2,13827622049682
77|2,15976625378492
78|2,1814722654982
79|2,20339642625594
80|2,22554092849247
81|2,24790798667647
82|2,27049983753241
83|2,29331874026418
84|2,31636697678109
85|2,33964685192599
86|2,36316069370579
87|2,38691085352428
88|2,41089970641721
89|2,43512965128987
90|2,45960311115695
91|2,48432253338482
92|2,5092903899363
93|2,53450917761785
94|2,55998141832927
95|2,58570965931585
96|2,61169647342312
97|2,63794445935415
98|2,66445624192942
99|2,69123447234926
100|2,71828182845905
101|2,74560101501692
102|2,7731947639643
103|2,80106583469908
104|2,82921701435156
105|2,85765111806316
106|2,88637098926796
107|2,915379499977
108|2,94467955106552
109|2,97427407256307
110|3,00416602394643
111|3,03435839443568
112|3,064854203293
113|3,09565650012471
114|3,12676836518616
115|3,15819290968977
116|3,18993327611618
117|3,2219926385285
118|3,25437420288967
119|3,28708120738312
120|3,32011692273655
121|3,35348465254902
122|3,38718773362133
123|3,42122953628967
124|3,45561346476268
125|3,49034295746184
126|3,52542148736538
127|3,56085256235552
128|3,59663972556928
129|3,63278655575281
130|3,66929666761924
131|3,7061737122102
132|3,74342137726086
133|3,78104338756878
134|3,81904350536634
135|3,85742553069697
136|3,89619330179521
137|3,93535069547047
138|3,97490162749475
139|4,0148500529942
140|4,05519996684467
141|4,09595540407118
142|4,13712044025139
143|4,17869919192325
144|4,22069581699655
145|4,26311451516882
146|4,30595952834521
147|4,34923514106274
148|4,39294568091876
149|4,43709551900366
150|4,48168907033806
151|4,52673079431425
152|4,57222519514216
153|4,61817682229978
154|4,66459027098813
155|4,71147018259074
156|4,75882124513785
157|4,80664819377518
158|4,85495581123743
159|4,90374892832662
160|4,95303242439511
161|5,00281122783359
162|5,05309031656387
163|5,10387471853672
164|5,15516951223468
165|5,20697982717985
166|5,2593108444469
167|5,31216779718117
168|5,36555597112197
169|5,41948070513121
170|5,4739473917272
171|5,528961477624
172|5,58452846427605
173|5,64065390842832
174|5,69734342267199
175|5,75460267600573
176|5,81243739440259
177|5,8708533613826
178|5,92985641859115
179|5,98945246638311
180|6,04964746441295
181|6,11044743223061
182|6,17185844988355
183|6,23388665852472
184|6,29653826102666
185|6,35981952260183
186|6,42373677142913
187|6,48829639928671
188|6,55350486219115
189|6,61936868104308
190|6,68589444227927
191|6,75308879853129
192|6,82095846929075
193|6,88951024158129
194|6,95875097063727
195|7,02868758058929
196|7,09932706515663
